id_n,weight,Year,GROSS_INCOME,CONS_Food,CONS_Alcohol_Tobacco,CONS_Clothing_Footwear,CONS_Housing,CONS_Hhold_Goods_Services,CONS_Health,CONS_Transport,CONS_Communication,CONS_Recreation_Culture,CONS_Education,CONS_Restaurants_Hotels,CONS_Miscellaneous,CONS_Total,CONS_Other
33105,66.69,2015,364.0630493,362.1,0,16.58333333,0,0,0,0,0,0,0,59.90000153,0,438.5833349,76.48333486
41105,21.34,2015,5565.120117,633.95,335.88,325,420,0,1,1012.916667,120,0,76.25000095,0,0,2924.996668,2291.046668
11106,68.7,2015,2475.889648,577.1799171,0,230,300,0,0,17.08333397,6,0,157.916666,0,0,1288.179917,711
38204,71.36,2015,585,350.09,198.956,0,25,0,0,32,120,0,0,0,68,794.046,443.956
18805,47.52,2015,13273.91699,438.99,0,0,350,328,502.3333333,250,200,0,0,104,1400,3573.323333,3134.333333
43411,85.15,2015,2611.725098,1472.200257,0,41.66666667,50,0,106,252,60,0,77.5,0,321,2380.366924,908.1666667
31513,64.3,2015,3915.506836,634.5245761,0,64.58333333,450,85.33333333,29,68,112,0,6.500000238,56,405,1910.941243,1276.416667
1206,77.62,2015,21040,663,0,81.08333333,1080,550,0,156,1700,0,0,60,0,4290.083333,3627.083333
58007,95.46,2015,1493.864502,561.12,0,0,0,0,0,0,0,0,0.333333343,62,116,739.4533333,178.3333333
54809,86.31,2015,1105.485962,905.8928483,0,0,130,0,12.5,0,160,0,0,0,350,1558.392848,652.5
44401,73.24,2015,1821.631226,390.09,0,151.9166667,28.16666603,0,0,0,0,0,27.41666603,324,20,941.5899988,551.4999988
9011,166.48,2015,850,386.41,0,41.66666667,0,0,0,0,240,0,0,44,0,712.0766667,325.6666667
51115,39.49,2015,533.2153931,479.0119061,296.3008,11.66666667,0,0,40,36,0,0,0,0,0,862.9793728,383.9674667
27515,71.37,2015,453.2780457,356,0,0,100,0,0,84,48,0,0,0,0,588,232
45206,156.65,2015,34159,496.34,0,200,6698.262926,818.3333333,541.6666667,1060.666667,200,430,1600,1333.333333,691.6666667,14070.26959,13573.92959
43307,94.59,2015,5947.803711,753.75,0,125,260,31.36666667,95.6,456,1566,0,88.33333492,20,0,3396.050002,2642.300002
305,69.53,2015,115.2799988,711.55,0,0,400,0,15.83333333,0,0,0,2022.499958,381.1000004,54.7,3585.683292,2874.133292
58006,95.46,2015,317.0856323,623.75,447.84,159.0833333,33.33333206,484.4,0,0,260,0,0.416666657,166,67.9,2242.723332,1618.973332
49110,179.22,2015,860.4416504,411.73,0,12.5,0,0,0,0,100,4.166666667,0,4,0,532.3966667,120.6666667
11607,59.49,2015,12347.44727,390.18,0,270.8333333,300,205.25,420.8333333,650,400,366.6666667,459.1666565,0,0,3462.92999,3072.74999
2302,69.77,2015,14305,356.53,0,25.83333333,300,0,0,140,200,100,0,0,600,1722.363333,1365.833333
29201,161.82,2015,162.9229736,422.2396286,887.208,0,400,0,0,0,160,0,0,0,0,1869.447629,1447.208
54505,25.12,2015,2574.180664,415.17,335.88,0,0,0,900,160,0,0,0,0,0,1811.05,1395.88
36107,119.29,2015,13376.05957,389.57,0,1750,1600,1767.183333,70.83333333,1406.833334,400,363.3333333,703.5,700,314.3333333,9465.586667,9076.016667
31701,61.89,2015,1659.641357,1170.254492,3.2302,85.83333333,0,0,0,0,120,0,0,0,0,1379.318025,209.0635333
34705,89.8,2015,4764.060059,389.57,465.7536,245.8333333,24,2,11,774.583333,564,68.33333333,5,423,324,3297.0736,2907.5036
14809,108.81,2015,33000,361.46,0,125.8333333,0,0,45.83333333,3266.666667,320,0,0,320,200,4639.793334,4278.333334
23109,81.03,2015,2740.800781,329.2,0,0,175,120,0,841.6666667,500,0,0,266,428,2659.866667,2330.666667
306,69.53,2015,2.237999916,356.53,0,0,0,0,0,600,0,0,0,304.8999996,32,1293.43,936.8999996
34306,48.18,2015,2470.098389,428.52,0,58.33333333,0,0,0,0,0,0,0,0,0,486.8533333,58.33333333
27602,101.65,2015,5016.666504,356,0,44.16666667,0,0,0,0,100,0,0,0,0,500.1666667,144.1666667
20407,91.12,2015,4836.6875,2293.25,223.92,150,400,324.7,27.9,800,0,0,74.16666412,0,214.4,4508.336664,2215.086664
34602,68.33,2015,24038,389.57,0,469.3333333,0,1.1,0,2000,299,0,0,230.4000001,30.2,3419.603333,3030.033333
37103,103.73,2015,2993.696533,433.65,0,318.3333333,265,165.5666667,33.33333333,200,180,0,305.4166565,24,620.7,2545.99999,2112.34999
14514,69.03,2015,1242.425537,419.2637388,0,37.5,50,0,0,0,0,0,0,40,40,586.7637388,167.5
45314,76.81,2015,4800,496.34,16.151,0,200,0,0,0,120,0,0,89.80000305,266,1188.291003,691.9510031
59702,37.87,2015,594.147522,431.08,0,50,950,0.8,146,141.4166673,600,166.6666667,0,6,0,2491.963334,2060.883334
29306,40.5,2015,2850,369.86,1152.962,0,0,0,0,0,0,0,0,0,0,1522.822,1152.962
44109,79.07,2015,1269.165039,390.09,0,417,174,0,23,60,38,0,312.5,54,0,1468.59,1078.5
7511,72.93,2015,46214.69922,356.53,0,150,1066.666672,1900,191.6666692,2515,80,300,1145.833374,0,0,7705.696715,7349.166715
48910,76.63,2015,2231.583252,751.6236117,268.704,383.3333333,0,27.9,160.5833333,0,580,0,0,266,492,2930.144278,2178.520667
43613,59.04,2015,16027.5,421.87,0,1444,150,90,375,1350,120,0,766.666687,422,94,5233.536687,4811.666687
29608,79.78,2015,3131.140869,588.8534295,0,0,100,0,0,180,600,0,254.1666718,0,0,1723.020101,1134.166672
37001,82.45,2015,1655.363281,478.5737896,0,104.1666667,0,0,4.166666667,64,0,0,129.1666718,110,596,1486.073795,1007.500005
59410,70.49,2015,20249,501.0020852,800.968,583.3333333,0,325,331,32,200,610,0,0,0,3383.303419,2882.301333
12309,91.88,2015,230.5599976,390.18,0,333.3333333,21838.65421,1525.9,3,2341.666668,760,680,1054.083313,2706.666667,0,31633.48419,31243.30419
31205,59.74,2015,198.4198914,431.16,237.9378,0,14,0,27,0,160,0,0,0,0,870.0978,438.9378
50204,104.11,2015,15333.84863,845.4556762,1601.634,0,750,4583.333333,243.6666667,229.583334,0,0,0,40,0,8293.67301,7448.217334
32511,49.07,2015,3625.108887,643.2667215,0,133.3333333,166.666666,100,0,0,80,0,0,0,0,1123.266721,479.9999993
59511,70.24,2015,4686.872559,431.08,0,162.5,0,67,0,448,80,0,288.4999943,0,337.9,1814.979994,1383.899994
14903,103.82,2015,1832.298096,456,0,41.66666667,160,0,1,0,430,0,0,0,0,1088.666667,632.6666667
34211,55.26,2015,13151.63477,1131.512686,0,283.3333333,0,0,0,0,0,0,24.91666603,0,0,1439.762685,308.2499993
47807,65.03,2015,3438.210205,493.32,329.4804,75.83333333,110.7546168,0,8,112,540,33.33333333,126,0,0,1828.721683,1335.401683
19401,83.65,2015,1061.366699,460.88,129.208,0,0,0,0,32,50,0,0,0,0,672.088,211.208
58206,53.56,2015,2602.790771,905.4497347,0,0,0,0,12,0,0,0,0,0,0,917.4497347,12
48614,103.68,2015,3357.049316,493.32,0,0,0,0,2,0,0,0,0,180,0,675.32,182
49502,72.05,2015,27.5,421.87,0,0,15,444,64,30,0,0,0,0,0,974.87,553
15208,67.95,2015,241.1133423,361.46,0,0,70,0,0,800,108,0,2.666666746,0,11.9,1354.026667,992.5666667
33102,66.69,2015,1296.046509,362.1,1024.215,41.66666667,0,0,0,0,80,0,0,0,180,1687.981667,1325.881667
56511,72.48,2015,266.2833252,493.33,0,0,233.3333282,0,0,24,12,0,0,0,50,812.6633282,319.3333282
32714,52.55,2015,3017.524414,711.0804551,38.7624,41.66666667,0,0,0,160,40,0,41.66666794,0,64,1097.17619,386.0957346
55003,89.08,2015,17554.36328,415.17,0,333.3333333,130,0,915,5412.916667,1100,0,305.5833435,505.2000046,899,10016.20335,9601.033348
53011,69.17,2015,2254.344971,972.0644046,0,66.66666667,40,0,0,100,10,0,2.5,0,0,1191.231071,219.1666667
29405,103.79,2015,1810.441162,369.86,461.4798,58.33333333,280,0,4,28,20,0,0,20,500,1741.673133,1371.813133
47006,83.37,2015,7460.666504,682.84,0,275,240,17.8,155.3333333,140,120,400,0,0,317.6,2348.573333,1665.733333
21708,109.16,2015,1730,410.45,0,0,300,0,369.0833333,28,240,0,0,396,660,2403.533333,1993.083333
48308,122.2,2015,15597.54492,493.32,0,399.9,300,835.1333333,4,8987.916667,500,320,5.416666508,0,0,11845.68667,11352.36667
32515,49.07,2015,966.2008667,405.45,0,62.5,0,0,0,0,0,0,0,0,0,467.95,62.5
51302,91.13,2015,346.9796143,421.87,0,158.3333333,80,130,0,0,110,0,0,10,160,1070.203333,648.3333333
37004,82.45,2015,4421.976563,1459.2,24.2265,463.9166667,725.726385,323.9,16.2,32,228,0,612.1666565,227.9000015,533.7,4646.93621,3187.73621
57214,50.21,2015,2094.833252,640.0026965,0,0,26.66666603,0,0,0,40,29.16666667,0,0,0,735.8360292,95.8333327
1001,86.53,2015,15115.28027,356.53,0,491.6666667,150,0,9,108,100,0,94.16666412,427,340,2076.363331,1719.833331
50203,104.11,2015,4346.454102,421.87,0,83.33333333,0,0,0,0,90,0,57.83333206,24,65,742.0366654,320.1666654
19015,56.69,2015,27.5,460.88,0,16.66666667,77,249.0666667,51.66666667,0,80,0,0,0,232.6,1167.88,707
47207,80.08,2015,2453.280029,431.85,549.134,123.0833333,120,172.3833333,2,756,108,0,75,530,385.9,3253.350667,2821.500667
53306,62.11,2015,740.2210083,439.34,0,530.5,0,0,0,0,400,0,39.16666698,56,58,1523.006667,1083.666667
8910,89.47,2015,1902.560059,386.41,0,308.3333333,120,1900,8,680,200,0,460.8333416,218,740,5021.576675,4635.166675
43205,67.77,2015,1831.680908,497.5544753,0,183.3333333,125,0,1,948,0,0,0,0,660,2414.887809,1917.333333
27605,101.65,2015,357.2545166,365.4757298,0,0,50,0,0,0,0,0,0,0,0,415.4757298,50
52610,107.34,2015,211.3633423,320.45,0,31.66666667,1380,188,2,144,120,0,16.25,0,234.7,2437.066667,2116.616667
50709,96,2015,1600.210815,421.87,0,8.333333333,0,0,0,0,0,4.166666667,0,0,0,434.37,12.5
8701,124.05,2015,1200,386.41,0,70.83333333,50,0,35,0,200,0,0,0,508,1250.243333,863.8333333
24309,88.61,2015,105.4559097,329.2,25.8416,0,0,0,0,0,0,0,0,0,200,555.0416,225.8416
18701,67.44,2015,3723.541504,438.99,0,83.33333333,1499.243614,0,332,2093.333333,220,56.66666667,0,65,273,5061.566947,4622.576947
22714,76.73,2015,300,542.35,0,0,100,0,0,0,80,0,880.75,0,207.8,1810.9,1268.55
33601,74.02,2015,23.25,362.1,129.208,0,50,24,0,0,12,16.66666667,0,48,218,859.9746667,497.8746667
27105,189.55,2015,15979.17383,595.95,0,1000,1271.697445,2700,66.66666667,1400,400,0,500.0000153,0,280,8214.314127,7618.364127
10113,87.37,2015,1214.073975,531.2353909,241.168,258.3333333,0,0,20,24,120,48,0,44,0,1286.736724,755.5013333
4109,115.05,2015,2759.333252,396.05,0,58.33333333,110.5,88.8,0,246,220,0,0,286,224,1629.683333,1233.633333
56305,36.5,2015,1690,670.6,19.3812,374.1466667,1120,130,60,306,486,0,179.98,0,95.8,3441.907867,2771.307867
32908,84.27,2015,62.20974731,405.45,0,0,150,0,0,0,40,0,0,0,600,1195.45,790
23701,80.79,2015,2188.838135,817.4699187,0,166.6666667,0,0,8,40,50,0,0,0,48,1130.136585,312.6666667
10406,83.72,2015,18970.33203,346.28,0,200,200,0,569.6666667,1790.833333,20,0,1021.249985,0,69.9,4217.929985,3871.649985
46211,74.52,2015,1466.985596,792.4920657,0,208.3333333,600,0,0,80,20,0,4.166666508,0,3096,4800.992066,4008.5
309,69.53,2015,0,1627.25,0,0,0,460,1,0,0,0,3820,123.8999996,795.9,6828.05,5200.8
30009,84.14,2015,725.3633423,396.3778934,0,229.1666667,280,0,86,0,50,0,71.66666412,0,92,1205.211224,808.8333308
51905,97.28,2015,9480.666016,639.3707705,0,183.3333333,2106.78,0.6,1.299999952,176,80,0,34.24999905,38,168,3427.634103,2788.263332
25901,89.26,2015,145.2109528,319.88,737.5218,66.66666667,0,0,0,0,280,0,0,66,0,1470.068467,1150.188467
21307,84.6,2015,11831.78125,444.55,0,1125,310,102,417,1147.5,4088,266.6666667,572.9166565,278,2503.8,11255.43332,10810.88332
30204,84.66,2015,2091.430664,369.86,0,0,91.66666412,144,0,0,0,0,0,0,844,1449.526664,1079.666664
25011,66.39,2015,729.2585449,382.68,0,0,24.99999905,0,1.5,0,500,0,0,0,0,909.1799991,526.4999991
46814,87.68,2015,1441.666626,561.5548823,0,441.6666667,250,128,0,1648.666666,100,390,58.33333206,0,137,3715.221547,3153.666665
46703,71.73,2015,2132.890869,656.7225385,0,83.33333333,560,958.3333333,469.3333333,2820.416666,400,0,56.25,0,0,6004.389204,5347.666666
45405,97.11,2015,2789.518311,610.6227164,0,195.8333333,0,39.9,50,0,90,0,70.83333075,0,405,1462.18938,851.5666641
3803,56.49,2015,4533.333496,356.53,671.76,0,250,0,83.75,996,440,0,322.5,114,124,3358.54,3002.01
33610,74.02,2015,0,362.1,78.5536,0,0,0,0,0,0,0,0,0,5635,6075.6536,5713.5536
50704,96,2015,1324.577271,421.87,44.784,333.3333333,50,0,44,0,0,0,0,0,0,893.9873333,472.1173333
29413,103.79,2015,8953.110352,698.49,0,441.6666667,600,125.6,119.6666667,1498,780,0,548.3333435,33,187.7,5032.456677,4333.966677
30012,84.14,2015,730,369.86,1241.6672,458.3333333,40,0,0,0,150,0,0,0,0,2259.860533,1890.000533
22103,172.89,2015,5200,308.06,190.332,93.33333333,195,0,8.333333333,0,80,660,0,621.8999996,0,2156.958666,1848.898666
41015,25.3,2015,6045.161133,472.29,0,233.3333333,150,26.66666667,408.3333333,112.916667,240,0,0,230,0,1873.54,1401.25
29815,60.89,2015,400,369.86,0,0,0,0,64,0,0,0,0,0,495,928.86,559
44306,95.72,2015,1161.561279,390.09,0,0,0,0,22,80,0,0,57.5833354,56,1244,1849.673335,1459.583335
35106,66.39,2015,1369,389.57,0,708.3333333,150,625,0,3966.666667,200,500,0,0,0,6539.57,6150
59515,70.24,2015,5183.416992,552.8894828,0,0,0,0.9,0,0,0,0,0,0,49.7,603.4894828,50.6
8702,124.05,2015,17911.66602,633.3,0,195.4166667,440,220,356.6666667,619.583333,0,511.6666667,0,0,2874.6,5851.233333,5217.933333
19503,78.61,2015,1250.199951,519.8074315,0,0,0,0,0,480,0,0,0,22,0,1021.807432,502
14415,96.42,2015,16656.2793,425.2408166,0,304.1666667,0,81,56,0,0,380,1350,0,356,2952.407483,2527.166667
24203,50.04,2015,1173.990845,329.2,227.4,0,0,0,0,0,0,0,0,0,0,556.6,227.4
42405,111.26,2015,408.6133423,412.13,0,0,177.5,0,27,96,40,0,22.08333397,0,156,930.713334,518.583334
37010,82.45,2015,1800.343384,389.57,0,243.3333333,103,610,5,376,214,80,0,6,16,2042.903333,1653.333333
31207,59.74,2015,486.1946716,431.16,144.262,0,14,0,27,0,40,0,0,0,0,656.422,225.262
22511,48.29,2015,1332.93042,354.73,0,25,230,99.7,0,0,0,0,0,0,397.1,1106.53,751.8
17913,156.11,2015,4723.57666,361.46,0,366.6666667,80,16.66666667,0,56,80,99.58333333,0,122,16.66666667,1199.043333,837.5833334
33809,62.04,2015,1947.202637,428.52,22.6114,0,50,0,303,1155.8,400,610,0,466,0,3435.9314,3007.4114
32105,50.19,2015,240.5226135,431.16,180.4524,82.25,0,0,0,0,0,0,0,0,220,913.8624,482.7024
54514,25.12,2015,1675.730469,415.17,109.388,91.66666667,0,0,4.166666667,120,40,541.6666667,0,0,0,1322.058,906.888
10901,164.6,2015,488.8600769,390.18,0,0,33.33333206,0,0,32,0,0,10,0,60,525.5133321,135.3333321
53115,68.32,2015,262.9084167,439.34,0,16.66666667,0,0,0,56,120,0,0,0,152,784.0066667,344.6666667
58315,66.22,2015,1244.098511,561.12,0,54.58333333,813,32,0,0,20,0,3.166666687,2,38,1523.87,962.75
32415,90.5,2015,10003.01563,405.45,0,130.5,0,12,0,0,40,12.5,37.5,0,110.5,748.45,343
16806,79.05,2015,5529.998535,361.46,0,185.4166667,250,800,1000,1000.75,160,1002.916667,0,41.79999924,94,4896.343333,4534.883333
8914,89.47,2015,2000,386.41,684.7416,108.3333333,126,0,0,140,80,0,0,578.8000031,15.9,2120.184936,1733.774936
21910,95.66,2015,974.6798706,496.39,0,365.8133333,100,734.0333333,4,220,40,0,250.5,0,131.88,2342.616667,1846.226667
54009,59.62,2015,997.3933105,415.17,0,0,0,0,0,0,80,0,3.333333254,0,280,778.5033333,363.3333333
9415,77.21,2015,1252.226563,386.41,1274.48307,97.08333333,200,234.2,2.166666667,32,260,12.5,45.16666651,0,0,2544.009737,2157.599737
21414,83.23,2015,9760.581055,410.45,0,475,50,0,363.5,30,0,40,0,44,0,1412.95,1002.5
40313,171.48,2015,38023.61719,413.83,0,783.3333333,435,0,615,1519.166672,800,150,165,40,229.6,5150.930005,4737.100005
12108,58.67,2015,115.2799988,390.18,0,0,0,0,166.6666667,0,0,0,208.3333282,0,0,765.1799949,374.9999949
43606,59.04,2015,1088.013306,421.87,0,16.66666667,0,0,15.5,0,0,0,0,0,0,454.0366667,32.16666667
23515,45.76,2015,230.7266693,329.2,0,208.3333333,390,0,0,0,20,0,93.58333015,0,105,1146.116663,816.9166635
23507,45.76,2015,7977,329.2,0,1500,250,266.6666667,45.83333333,224,400,625,0,0,508,4148.7,3819.5
32215,219.63,2015,10706.30273,431.16,0,0,50,0,354,0,80,0,0,152,0,1067.16,636
22311,36.97,2015,5894.492676,310.82,0,371.6666667,297,1204.633333,0,19827.66666,1060,0,0,180,108,23359.78666,23048.96666
22607,78.28,2015,226.6214752,354.73,16.151,108.3333333,60,0,0,0,180,0,0.666666687,18,207,944.881,590.151
40602,46.89,2015,10965.28027,388.92,0,1116.666667,0,1200,275,1568.75,1200,300,200,891.1999969,0,7140.536664,6751.616664
28807,96.22,2015,818.7194214,562.4269134,0,0,0,0,0,0,40,0,32.75,0,700,1335.176913,772.75
3805,56.49,2015,7223.279785,1722.149164,0,525.1666667,600,0,0,4400,3500,0,551.5833435,72,0,11370.89917,9648.75001
58409,93.41,2015,831.2642212,547.66,0,0,0,0,31.16666667,200,160,16.66666667,0,84,0,1039.493333,491.8333333
45110,133.74,2015,7000,496.34,0,166.6666667,120,0,0,1610.833333,140,0,0,0,0,2533.84,2037.5
1511,81.52,2015,4553.852051,442.4962864,0,391.6666667,0,0,6,0,80,0,116.6666641,181,660,1877.829617,1435.333331
35902,63.04,2015,8504.363281,746.65,0,145.75,123.5,192.6,0,4187.916667,0,45.83333333,102.9166641,416.6666667,255.9333333,6217.766664,5471.116664
18014,37.27,2015,1958.333374,361.46,0,0,0,0,0,196,0,0,0,14,0,571.46,210
37609,110.35,2015,17234.82031,389.57,0,416.6666667,350,850,469,1600,400,580,0,64,0,5119.236667,4729.666667
55613,90.32,2015,28983.89453,480.55,0,2084.7,24561.29271,1194,500,1816.583333,140,893.3333333,2443.25,498,0,34611.70938,34131.15938
12202,80.64,2015,1900,390.18,403.056,145.8333333,0,91.9,3.333333333,360,280,2.5,0,2010,73.9,3760.702667,3370.522667
23214,65.86,2015,4238.013184,453.9478947,379,166.6666667,0,0,13.5,0,12,0,223.9999943,0,0,1249.114556,795.166661
48810,92.22,2015,1502.178711,481.65,0,17.08333333,80,26,12,1464,30,0,48.5,0,260,2419.233333,1937.583333
26013,127.64,2015,468.991333,319.88,0,21.66666667,19.75,0,0,344,100,0,89.16666412,12,0,906.4633308,586.5833308
57411,77.19,2015,1156.196655,493.33,134.352,930,1228,1020.833333,44.75,1728,40,608.3333333,60.83333206,87.5,1411.633333,7787.565331,7294.235331
27309,68.5,2015,1647.153809,860.5,209.963,158.3333333,100,92,0,100,0,0,34.16666794,0,0,1554.963001,694.4630012
58413,93.41,2015,3122.795654,604.55,0,95.41666667,0,2.8,29.16666667,4766,1980,375,0,99.89999962,69.4,8022.233333,7417.683333
30701,96.14,2015,95.24111938,431.16,22.392,70.83333333,0,0,0,2.916666667,0,0,0,0,280,807.302,376.142
25411,66.9,2015,2249.04248,468.8,0,237.5,0,369.2333333,20.83333397,0,400,0,217.2333387,0,299.6,2013.200006,1544.400006
42001,90.47,2015,685.5128174,412.13,0,10,50,0,0,120,0,8.333333333,0,0,0,600.4633333,188.3333333
39315,76.75,2015,3439,413.83,316.5596,0,20,0,2,20,0,3516.666667,0,0,0,4289.056267,3875.226267
37407,84.42,2015,0,389.57,0,0,0,0,245,0,0,0,0,277.8999939,0,912.4699939,522.8999939
28215,82.93,2015,3547.104492,1029.284693,0,191.6666667,400,0,0,0,0,108.3333333,183.8333359,0,0,1913.118029,883.8333359
8210,64.35,2015,115.2799988,425.49,0,0,0,0,41.66666667,4000,400,0,75,220,0,5162.156667,4736.666667
39808,83.46,2015,2315.280029,413.83,0,306.1666667,100,0,0,0,160,116.6666667,84,0,10.83333333,1191.496667,777.6666667
57013,73.89,2015,2168.144043,645.5706064,19.3812,31.5,41.66666794,0,125,248,0,75,77.66666794,0,0,1263.785142,618.2145359
53907,48.92,2015,114.9290695,415.17,33.588,0,0,0,31,0,80,0,0,0,0,559.758,144.588
55413,47.9,2015,388.1244202,415.17,0,0,0,0,26,0,0,0,0,0,0,441.17,26
10311,65.01,2015,1425.089966,386.41,0,0,0,0,0,0,8,0,0,0,0,394.41,8
45711,83.9,2015,797.8303223,409.16,0,0,60,0,0,40,24,0,0,25,1000,1558.16,1149
8011,81.92,2015,1250,356.53,223.92,0,5920.593655,2932.333333,1521,19316.66675,800,1226.666667,0,0,1700,33997.71041,33641.18041
56515,72.48,2015,11684.55957,493.33,0,350,130,650,620,17.08333397,400,280,0,549.9000015,400,3890.313335,3396.983335
1901,144.22,2015,7286.726563,356.53,0,401.6666667,200,0.8,575,3031.500001,260,0,37.33333397,180.6666667,0,5043.496668,4686.966668
58906,59.25,2015,1999.049316,547.66,0,12.5,98.33333206,0,0,32,40,0,0,0,80,810.4933321,262.8333321
8904,89.47,2015,7366.666504,608.9500371,2277.328,341.6666667,300,0,0,224,120,0,0,540,0,4411.944704,3802.994667
46701,71.73,2015,3568.016113,642.8739933,0,0,30,0,0,0,0,0,2.083333254,0,0,674.9573266,32.08333325
5514,144.79,2015,0,356.53,0,0,0,0,0,0,0,0,0,0,200,556.53,200
13403,69.49,2015,1558.589966,459.2108885,0,200,200,0,0,400,280,0,162.5,0,0,1701.710889,1242.5
26108,72.87,2015,5147.305176,390.18,0,325,320,54,0,56,130,0,273.3333282,190,126,1864.513328,1474.333328
5607,80.45,2015,9156,356.53,0,341.6666667,460,595.3333333,0,450,80,0,0,0,33.33333333,2316.863333,1960.333333
1512,81.52,2015,4615.279785,356.53,0,679.9,1562.576942,100,0,800,0,0,766.666687,0,33.9,4299.573629,3943.043629
19514,78.61,2015,2891,460.88,0,104.1666667,8.333333015,291.6666667,12,2304,832,0,0,160,0,4173.046666,3712.166666
58306,66.22,2015,2127.54834,592.9219258,0,58.33333333,100,0,0,0,0,0,40,6,0,797.2552591,204.3333333
43811,211.05,2015,2284.226563,1152.3,0,0,0,144,0,200,0,0,53.33333206,211,491,2251.633332,1099.333332
40605,46.89,2015,34616.50781,532.62,0,2875,0,2050,1135,2686.166668,400,280,734.166687,460,540,11692.95336,11160.33336
19404,83.65,2015,1666.666626,460.88,123.7764,0,550,0,157,0,40,250,0,60,47,1688.6564,1227.7764
37309,69.79,2015,13264.7998,389.57,0,208.3333333,150,1983.333333,300,1233.333333,400,1286.666667,0,774,2140,8865.236666,8475.666666
709,47.48,2015,5416.666992,356.53,0,416.6666667,700,0,0,2160,400,0,191.6666718,0,600,4824.863339,4468.333339
45112,133.74,2015,11325.72656,496.34,0,669.96,4408.957757,1146.613333,326,7388.333333,800,108.3333333,0,0,409.06,15753.59776,15257.25776
55910,93.94,2015,261.2285767,415.17,32.302,5.416666667,0,0,85,176,20,16.66666667,0,0,0,750.5553333,335.3853333
59309,67.42,2015,2496.729248,746.6403317,0,0,200,0,0,0,100,50,41.66666794,0,0,1138.307,391.6666679
12311,91.88,2015,0,390.18,0,0,0,0,0,0,0,0,66.66666412,0,0,456.8466641,66.66666412
36705,63.58,2015,3090,389.57,324.684,0,100,0,1,0,800,0,0,0,996.6666667,2611.920667,2222.350667
31810,73.98,2015,641.1083374,640.3279769,0,0,0,0,2,0,0,0,35,0,0,677.3279769,37
48805,92.22,2015,1363.853638,411.73,0,0,150,446.68,48.5,320,120,0,24.83333397,130,381,2032.743334,1621.013334
55010,89.08,2015,1314.79834,580.0432959,0,0,0,0,100,28,80,100,0,0,0,888.0432959,308
16911,52.42,2015,2142.166504,361.46,0,0,0,21.8,0,0,20,0,0,0,1041.8,1445.06,1083.6
59713,37.87,2015,1031.39917,597.9386711,1008.17,99.16666667,0,0,0,24,0,0,0,0,164,1893.275338,1295.336667
3314,84.16,2015,1700,365.303332,0,83.33333333,200,558.3333333,0,0,100,0,0,0,0,1306.969999,941.6666666
12803,61.1,2015,4281.433105,361.46,0,362.5,250,10.83333333,4,320,200,41.66666667,301.2499905,60,96.5,2008.209991,1646.749991
37712,61.95,2015,398779.4688,350.09,0,458.3333333,750,266.6666667,16.58333333,304,680,0,903.75,135.8999996,277,4142.323333,3792.233333
12711,32.7,2015,20905.2793,390.18,0,0,150,300,132.8333333,1600,1400,0,1145.833374,0,1532,6650.846707,6260.666707
1308,39.04,2015,3000,411,0,200,1240,0,150,0,0,0,0,0,530,2531,2120
58502,74.85,2015,1146.521729,547.66,0,50,171.5092336,0,0,13.58333302,70,0,0,0,70,922.7525666,375.0925666
