Taxpayer_ID,Year,Sector,Sector_Code,weight,Revenues,Other_revenues,Expenses,Net_accounting_profit,Total_additions_to_GP,Other_deductions,Investment_incentive,Carried_forward_losses,Op_WDV_Comp,Op_WDV_Mach,Op_WDV_Bld,Op_WDV_Others,sch2_wdv_beg_year_class_20,Tax_depr_Intang,Add_Bld,Add_Comp,Add_Mach,Add_Others,sch2_addinit_during_yr_class_20,Excl_Comp,Excl_Mach,Excl_Others,sch2_dispsl_class_20,Loss_lag8,Loss_lag7,Loss_lag6,Loss_lag5,Loss_lag4,Loss_lag3,Loss_lag2,Loss_lag1
651,2023,C-Manufacturing,2,1,15805170173,0,15729941173,75229000,987835797,0,0,0,0,0,3416167880,0,0,0,170808394,23354276.28,606064531.8,1711629837,0,0,0,0,0,0,0,0,0,0,0,0,0
660,2023,J-Information and communication,9,1,153706017,0,126331710,27374307,7009489,0,0,0,3420000,38115200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,2023,C-Manufacturing,2,1,353997812,0,367549294,-13551482,0,16275516,0,30925969,5556840,3600000,0,97289400,0,0,0,0,0,52202500,0,5556840,3600000,149491900,0,0,0,0,0,0,0,0,0
663,2023,F-Construction,5,1,197371741,0,190902673,6469068,2862228,0,0,6534794.17,97200,11296768,0,1879983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,2023,"M-Professional, scientific and technical activities",12,1,802220190,0,793514743,8705447,1959861,0,0,0,449298,5063050,0,2558442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,341512991,0,296364552,45148439,4638208,0,0,0,1391280,24965383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,2023,F-Construction,5,1,970125570,0,861144652,108980918,13393025,0,0,134630474,9433757,17193144,0,0,0,0,0,0,12389260,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,2023,F-Construction,5,1,168271500,0,166641809,1629691,2917309,0,0,0,0,9586548.4,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,2023,F-Construction,5,1,414067124,0,376341593,37725531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,2023,"M-Professional, scientific and technical activities",12,1,425000000,0,322682114,102317886,0,57532231,0,2572548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,2023,"M-Professional, scientific and technical activities",12,1,380430639,0,476662263,-96231624,0,0,0,11593211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,2023,J-Information and communication,9,1,252206378,0,239540925,12665453,900000,0,0,0,453600,1515520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,184892300,0,183882300,1010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,8980674000,0,8960989000,19685000,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1101517025,0,1080071244,21445781,5095600,0,0,0,777600,10159360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,171057200,0,169630364,1426836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,2023,F-Construction,5,1,320722225,0,323166776,-2444551,2248887,0,0,0,1500000,14391100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,2023,"A-Agriculture, forestry and fishing",0,1,294591862,0,349583823,-54991961,0,0,0,7139667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,2023,K-Financial and insurance activities,10,1,320979154,0,320979154,0,617350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,2023,H-Transportation and storage,7,1,962872547,0,887271022,75601525,541000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,10268680582,0,10238427545,30253037,5274886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,410591491,0,402507989,8083502,2042347,0,0,0,0,1553204,0,3268038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,201033511,0,219024585,-17991074,986931,0,0,0,0,4934656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,2023,C-Manufacturing,2,1,424647862,0,408263229,16384633,3866000,0,0,16328706,2748000,61120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,2023,H-Transportation and storage,7,1,1853901000,0,1848846000,5055000,167456000,8463000,0,0,15534120,382540150,0,0,0,0,0,12170000,104423611,0,0,0,21285000,0,0,0,0,0,0,0,0,0,0
763,2023,C-Manufacturing,2,1,1162793051,0,794394939,368398112,0,0,1162793051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,394991700,0,347485727,47505973,2067952,0,0,0,0,10339760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1013124141,0,862212446,150911695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,393220339,0,388877398,4342941,647953,0,0,0,0,0,0,0,0,0,0,1245000,3938623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,2023,P-Education,16,1,545978566,0,548029627,-2051061,47888817,0,0,517617388,16410937,206622218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,2023,C-Manufacturing,2,1,2458033966,0,2405452625,52581341,22509739,0,0,0,535579,137493737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,2023,I-Accommodation and food service activities,8,1,20175083356,0,20182501222,-7417866,112519763,0,0,0,7626960,314058263.4,0,0,0,0,0,0,110000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,308676311,0,306230817,2445494,705000,0,0,0,3200000,3850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,2023,Q-Human health and social work activities,17,1,1208688285,0,1211369308,-2681023,148432421,0,0,54945990,17719776,277740390,0,0,0,0,0,18705000,183215022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,854024033,0,828795804,25228229,1949152,0,0,0,0,0,0,0,0,0,0,2372881,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,2023,C-Manufacturing,2,1,185744574,0,193606470,-7861896,7387748,0,0,37504527,0,3584000,0,11017608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,2023,F-Construction,5,1,481476104,0,438915783,42560321,4415984,0,0,0,0,0,0,0,0,0,0,0,12379051,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,217747117,0,128112494,89634623,4154345,0,0,0,4235464.8,7208960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,9663278308,0,9655051078,8227230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,497000000,0,522490494,-25490494,0,0,0,0,15000000,1007570000,0,67035000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1869606809,0,1736354538,133252271,23083319,0,0,0,393780,17360418,0,1151880,0,0,0,0,1151880,0,0,0,0,1151880,0,0,0,0,0,0,0,0,0
820,2023,S-Other service activities,19,1,163176125,0,162769268,406857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1133920000,0,1138328000,-4408000,129629000,437000,0,0,66000,25578000,0,0,0,0,0,729000,5843000,0,0,66000,-17906000,0,0,0,0,0,0,0,0,0,0
825,2023,"M-Professional, scientific and technical activities",12,1,370855610,0,366958619,3896991,384000,0,0,0,1080000,1920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,2023,Q-Human health and social work activities,17,1,280180000,0,267041000,13139000,20579600,0,0,0,122000,85856000,0,0,0,0,0,0,27547000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,2023,S-Other service activities,19,1,219085671,0,227454698,-8369027,10615371,0,0,396035115.6,60495,47936003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,2023,I-Accommodation and food service activities,8,1,2749323631,0,2621945172,127378459,19797084,0,0,0,2536455,74927122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,2023,I-Accommodation and food service activities,8,1,210327600,0,166251491,44076109,9061910,0,0,0,0,9814279,0,330180,0,0,0,0,35000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,2023,Q-Human health and social work activities,17,1,504160013,0,533147091,-28987078,1488000,0,0,36260238,1800000,3840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,2023,P-Education,16,1,172042960,0,170939026,1103934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,12334985005,0,12041122455,293862550,41544520,0,0,0,7783200,22532800,0,51485000,0,0,0,0,18000000,70000000,0,0,0,0,0,0,0,0,0,0,0,0,0
871,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,221274842,0,218022640,3252202,1250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,2023,N-Administrative and support service activities,13,1,322433250,0,379131963,-56698713,1992992,0,0,83921174,9448796,3170836,0,0,0,0,0,0,2985000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,8530130000,0,8471668000,58462000,18829000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,2023,"A-Agriculture, forestry and fishing",0,1,2432899180,0,2410161105,22738075,37089967,0,0,0,0,0,0,0,0,0,0,11770000,311890300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,2023,"A-Agriculture, forestry and fishing",0,1,5517261130,0,5510682260,6578870,54038760,0,0,0,0,122438714,0,98503394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,2023,F-Construction,5,1,355696549,0,295714538,59982011,0,0,0,23852369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,2023,I-Accommodation and food service activities,8,1,201755500,0,200243950,1511550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,2023,Q-Human health and social work activities,17,1,17460849474,0,17460849474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,2023,S-Other service activities,19,1,708414229,0,701191785,7222444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,2023,Q-Human health and social work activities,17,1,5023441738,0,4709368885,314072853,10306684,0,0,0,0,48105920,0,2205000,0,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,411900110,0,403961617,7938493,8450000,0,0,0,0,4304560.8,0,0,0,0,0,0,65000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,42867556563,0,42646286467,221270096,202205452,0,0,0,2592000,320205179.2,660427200,0,0,0,33021360,0,509245160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,2023,K-Financial and insurance activities,10,1,500570397,0,319796650,180773747,25723860,0,500570397,448262260,3347718,7691611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,2023,K-Financial and insurance activities,10,1,4238569210,0,4236687179,1882031,5045969,0,0,0,2700000,26240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,2023,C-Manufacturing,2,1,292183400,0,369921290,-77737890,2884699,0,0,-24382044,18618658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,2023,"R-Arts, entertainment and recreation",18,1,186960000,0,184706036,2253964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,2023,P-Education,16,1,2323060844,0,2680858980,-357798136,0,0,0,163805615,4031520,1001742816,0,0,0,0,0,16300000,10760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,2023,S-Other service activities,19,1,32059733599,0,31603353281,456380318,142842813,0,0,82459138,0,387165152,0,0,0,0,0,1449385,0,464356,0,0,0,0,0,0,0,0,0,0,0,0,0
944,2023,J-Information and communication,9,1,152500000,0,146007000,6493000,0,0,0,0,8250000,4560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,2023,Q-Human health and social work activities,17,1,567450000,0,575540625,-8090625,55521125,0,0,0,14937000,208080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,2023,K-Financial and insurance activities,10,1,615301685,0,1119113172,-503811487,1324203530,0,806781805,2569227397,9749651,33752464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,2023,"M-Professional, scientific and technical activities",12,1,344322547,0,355840111,-11517564,44359141,0,0,0,46656,15353127,0,7689500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,2023,C-Manufacturing,2,1,259934322,0,381575191,-121640869,120008948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,2023,J-Information and communication,9,1,5506381948,0,4958717065,547664883,4758750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,2023,K-Financial and insurance activities,10,1,289562767,0,263856857,25705910,4345943,0,0,9095373.08,0,6873088,0,0,0,0,0,12500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,2023,C-Manufacturing,2,1,4863697506,0,5547306432,-683608926,1297992164,0,0,0,4860000,9945600,0,3969255761,0,0,0,0,719200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,2023,C-Manufacturing,2,1,4122096829,0,4167520865,-45424036,50661277,0,0,0,0,205983075,321407280,390613618,0,0,16070364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,2023,I-Accommodation and food service activities,8,1,363502000,0,358035224,5466776,8285624,0,0,0,0,55237499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1264977542,0,1226311404,38666138,1062544,0,0,0,575272,3243525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,11518153600,0,11468615913,49537687,5820405,0,0,0,1157563,0,0,15952756,0,0,0,0,4410000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,2023,S-Other service activities,19,1,423467265,0,257670428,165796837,33778885,0,0,0,1323060,158995920,0,0,0,0,0,0,11478356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,8548974000,0,8509940000,39034000,59202000,0,0,8224000,0,292000000,567250240,0,0,0,28362512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,2023,F-Construction,5,1,398479400,0,370476500,28002900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,2023,L-Real estate activities,11,1,154500000,0,274702700,-120202700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,345870000,0,328515800,17354200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,630237793,0,614190261,16047532,538715,0,0,0,1362644,1433600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,2023,I-Accommodation and food service activities,8,1,175949500,0,141544825,34404675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,671407119,0,692556018,-21148899,15788489,0,0,0,0,40000000,0,0,0,0,0,0,4307915.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,2023,P-Education,16,1,496884141,0,517194295,-20310154,63758476,0,0,0,24986448,144230784,0,0,0,0,0,0,5957000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,2023,P-Education,16,1,355469000,0,346615935,8853065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,2023,S-Other service activities,19,1,160164420,0,158866975,1297445,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,2023,F-Construction,5,1,620000000,0,552952460,67047540,257250,0,0,1062750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,2023,N-Administrative and support service activities,13,1,739659874,0,589004078,150655796,33378141,0,0,0,4410866,153565170,0,0,0,0,0,2796610,2957627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,2023,I-Accommodation and food service activities,8,1,358186852,0,322270343,35916509,1863631,0,0,0,0,10065920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,2023,S-Other service activities,19,1,688503427,0,654502027,34001400,28488676,0,0,29899143.7,574408,4991711,0,21528978,0,0,0,6779661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,2023,"A-Agriculture, forestry and fishing",0,1,541881900,0,706691154,-164809254,66625877,0,0,74508101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,2023,K-Financial and insurance activities,10,1,252335000,0,233166926,19168074,15381574,0,0,0,17283600,21189320,0,0,0,0,0,8000000,8400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,2023,P-Education,16,1,1459447582,0,1435524969,23922613,70818131,0,0,0,15474275.81,123281811,0,0,0,0,0,4360707,63661860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,2023,C-Manufacturing,2,1,1650211000,0,1491746000,158465000,28355000,23807000,0,0,1691295,4392473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1307748508,0,1246398336,61350172,3718643,0,0,780690673,0,158545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,2023,S-Other service activities,19,1,909204850,0,909204850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2023,J-Information and communication,9,1,489037875,0,443935485,45102390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,2023,N-Administrative and support service activities,13,1,2921118558,0,2220359718,700758840,76170635,0,0,0,2587541.76,10073898.24,0,0,0,0,0,0,340000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,2023,F-Construction,5,1,3076175598,0,2707138519,369037079,6240075,0,0,0,2100072,28500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,603432915,0,639302075,-35869160,2191550,0,0,0,4266438,8994674,0,4728236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,2023,N-Administrative and support service activities,13,1,685840000,0,667171934,18668066,0,0,0,0,0,9152000,0,2764923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,2023,P-Education,16,1,845540000,0,833893299,11646701,11450000,0,0,0,466560,39036928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,5988995287,0,5954776384,34218903,26236709,0,0,0,0,104529026,0,0,0,0,0,0,4272266.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1193220339,0,1187172295,6048044,164040,66908,0,0,7256,205689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,2023,Q-Human health and social work activities,17,1,1169829000,0,1398336000,-228507000,230458000,0,0,0,7979000,393534000,0,0,0,0,0,0,0,0,0,7979000,393534000,0,0,0,0,0,0,0,0,0,0
1121,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1913425343,0,1786185616,127239727,4411917,3143867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,303765186,0,270242772,33522414,5995750,0,0,42103888,1774800,27276800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,2023,I-Accommodation and food service activities,8,1,779968500,0,718292464,61676036,4261778,0,0,0,0,5700980,0,3090264.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,2023,C-Manufacturing,2,1,209494000,0,209359255,134745,1642000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,2023,C-Manufacturing,2,1,3203721003,0,3587460791,-383739788,45458541,0,0,1056712611,2935206,4317512,0,77092608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,580553242,0,627515622,-46962380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,2023,P-Education,16,1,1425162000,0,1358195674,66966326,67759239,0,0,67140984,9482384.64,298798064.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,2023,F-Construction,5,1,1394381796,0,1410689450,-16307654,29651959,0,0,10678664,17713893.11,39862842.85,0,90032522.68,0,0,0,1248999.61,324144225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,4723564206,0,4702440137,21124069,7400851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,4723564206,0,4702440137,21124069,7400851,0,0,0,3300000,31925211,0,0,0,0,0,7300000,7640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,2023,P-Education,16,1,479458052,0,467412472,12045580,20529915,0,0,31522388,0,83981216,0,34125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,2.79E+11,0,2.76E+11,2182117189,297703140,0,0,0,0,938107240,0,0,0,0,0,0,158994626.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,2023,S-Other service activities,19,1,954735544,0,868703037,86032507,687500,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,2023,S-Other service activities,19,1,191058930,0,191058930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,2023,F-Construction,5,1,337723966,0,338481600,-757634,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,2023,N-Administrative and support service activities,13,1,921647990,0,1473887005,-552239015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,4313572729,0,4060225163,253347566,899419,0,0,0,0,1542834,0,10084200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,2023,"M-Professional, scientific and technical activities",12,1,434190992,0,443227524,-9036532,83987079,0,0,0,0,0,0,0,0,0,0,66691281,286552834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,2023,P-Education,16,1,240726000,0,230166000,10560000,4908000,0,0,81936305,363030,8078523,0,0,0,0,0,1400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,2023,Q-Human health and social work activities,17,1,856637000,0,830854742,25782258,1339461,0,0,0,129424,6763145,0,267540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,2023,F-Construction,5,1,2536253660,0,2456123398,80130262,83838113,3317236,0,0,2784068,41604550,0,94015981,0,0,0,6710000,33907708.27,73661370.78,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,2023,K-Financial and insurance activities,10,1,153022868,0,69775927,83246941,7125180,0,153022868,0,0,29512772,0,0,0,0,0,0,11468557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,2023,P-Education,16,1,909450200,0,987803582,-78353382,86356452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,2023,"M-Professional, scientific and technical activities",12,1,22562362869,0,21040714764,1521648105,6647822,0,0,0,596640,28683340.8,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,2023,I-Accommodation and food service activities,8,1,166474069,0,164109759,2364310,788849,0,0,0,0,3214280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,2023,"M-Professional, scientific and technical activities",12,1,282856506,0,222324712,60531794,2100000,0,0,0,2500000,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
