id_n,weight,Year,GROSS_INCOME,CONS_Food,CONS_Alcohol_Tobacco,CONS_Clothing_Footwear,CONS_Housing,CONS_Hhold_Goods_Services,CONS_Health,CONS_Transport,CONS_Communication,CONS_Recreation_Culture,CONS_Education,CONS_Restaurants_Hotels,CONS_Miscellaneous,CONS_Total,CONS_Other,'CONS_Food
20404,91.12,2015,22406.271972000002,460.88,14273.635199999999,0.0,600.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,240.0,17974.515199999998,17513.635199999997,5530.5599999999995
34103,53.94,2015,167371.76952,472.8397126,3224.4480000000003,6350.000000399999,1200.0,1491.9999996000001,24452.000004,155.00000376,2400.0,3240.0,0.0,5762.0000004,4164.0,52912.28772076,52439.448008160005,5674.0765512
59311,67.42,2015,14808.496584,1023.614133,0.0,249.99999995999997,29424.0,6478.799999999999,24.0,0.0,0.0,0.0,0.0,0.0,0.0,37200.41413296,36176.79999996,12283.369596
38103,74.57,2015,297427.35936,433.62,0.0,9999.9999996,12516.221604000002,718.8,6234.999999600001,9850.999992,960.0,4500.0,13924.999511999999,8328.0,10738.8,78206.4411072,77772.8211072,5203.4400000000005
32807,138.38,2015,20430.720708,1128.662869,0.0,7700.000000399999,3000.0,0.0,0.0,1920.0,2400.0,2000.0000004,2193.0000456,1728.0,99.99999999600001,22169.662915395995,21041.000046395995,13543.954428000001
8809,74.16,2015,20834.748048,388.2553852,77.5248,1444.8000000000002,840.0,406.79999999999995,0.0,0.0,0.0,0.0,153.999999,0.0,4509.6,7820.9801842000015,7432.724799000001,4659.064622399999
18311,74.06,2015,12183.360348,425.3,0.0,249.99999995999997,1680.0,1033.1999999999998,0.0,4176.0,1008.0,0.0,919.9999694399999,2362.800018,19362.0,31217.299987399998,30791.9999874,5103.6
13310,81.68,2015,46031.657232,690.2,0.0,699.99999996,1920.0,214.79999999999998,12.0,4320.0,3312.0,0.0,2304.9999852,240.0,2034.0,15747.99998516,15057.79998516,8282.400000000001
25314,70.83,2015,0.0,382.68,3400.56,999.99999996,300.0,0.0,0.0,0.0,2400.0,999.99999996,0.0,4316.399917199999,1443.9999996000001,14243.63991672,13860.95991672,4592.16
18015,37.27,2015,62021.818355999996,361.46,0.0,5874.9999996,1200.0,0.0,0.0,80640.0,28800.0,0.0,0.0,10080.0,2520.0,129476.4599996,129114.9999996,4337.5199999999995
30301,54.96,2015,223779.04692,471.19509,0.0,1380.0,15600.0,0.0,5394.0,33600.0,0.0,0.0,0.0,1116.0,0.0,57561.19509,57090.0,5654.34108
27807,65.02,2015,25008.999023999997,356.0,0.0,1700.0000004,150.0,0.0,0.0,2112.0,480.0,0.0,0.0,528.0,0.0,5326.0000004,4970.0000004,4272.0
11806,150.94,2015,51166.72266,390.18,0.0,5799.9999996,3600.0,0.0,0.0,2112.0,960.0,0.0,2696.0000843999997,0.0,0.0,15558.180084,15168.000084,4682.16
60006,57.54,2015,17136.530268,436.475001,0.0,6000.0,480.0,3368.8000068,1764.0,2976.0,624.0,500.00000004,250.00000764000004,0.0,8094.0,24493.275015479998,24056.80001448,5237.700012
13404,69.49,2015,160011.99612,361.46,0.0,0.0,960.0,0.0,2868.0,3439.999992,240.0,2139.9999995999997,36039.999024,720.0,142.8,46912.2590156,46550.7990156,4337.5199999999995
10815,66.19,2015,20559.360348000002,725.0601158,6041.304,2000.0000004,600.0,0.0,24.0,1440.0,960.0,0.0,729.9999847199999,0.0,0.0,12520.36410092,11795.30398512,8700.7213896
54005,59.62,2015,10440.0,415.17,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,895.1700000000001,480.0,4982.04
8514,92.78,2015,209850.0,655.2454084,0.0,800.00000004,19523.414136,2000.0000004,7014.999999600001,17810.000004,3840.0,5000.0000004,0.0,0.0,5808.0,62451.65954884,61796.41414044,7862.944900799999
46102,35.14,2015,10010.6894532,409.16,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,1594.16,1185.0,4909.92
37715,61.95,2015,403200.0,350.09,0.0,7220.000000399999,4800.0,30800.000004,33600.0,18240.0,5040.0,0.0,13729.999511999999,0.0,13920.0,127700.0895164,127349.9995164,4201.08
9301,90.77,2015,1383.3599856,386.41,0.0,0.0,0.0,0.0,2640.0,672.0,2400.0,0.0,549.9999847199999,9972.0,19152.0,35772.409984720005,35385.99998472,4636.92
28502,79.98,2015,6399.7690428000005,312.33,3865.344,300.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,34584.0,40021.674,39709.344,3747.96
9208,66.56,2015,12963.360348,2768.6,0.0,800.00000004,5400.0,4070.3999999999996,884.4000000000001,33732.0,8400.0,0.0,2552.0000615999998,0.0,19687.199999999997,78294.60006164,75526.00006163999,33223.2
2706,64.28,2015,15480.0,356.53,0.0,0.0,1200.0,0.0,0.0,336.0,960.0,0.0,0.0,840.0,25200.0,28892.53,28536.0,4278.36
45705,83.9,2015,46496.47266,409.16,0.0,1940.0000004,18517.915512,7280.000000399999,312.0,1440.0,960.0,0.0,1696.9999692,528.0,10857.9999996,43942.0754816,43532.915481599994,4909.92
15813,126.08,2015,24000.0,497.7,0.0,1560.0,1440.0,1753.1999999999998,0.0,1200.0,960.0,300.0,6000.0,0.0,896.4000000000001,14607.300000000001,14109.6,5972.4
10201,78.57,2015,19078.056156,529.8038453,0.0,0.0,1758.0,0.0,0.0,0.0,1920.0,0.0,0.0,0.0,3600.0,7807.8038453,7278.0,6357.646143600001
37005,82.45,2015,197685.375,637.0,0.0,21000.0,2400.0,9987.2000004,5336.0000004,960.0,192.0,9999.9999996,1159.9999694399999,0.0,25566.0,77238.19996984,76601.19996984,7644.0
7603,72.2,2015,40383.360348,356.53,0.0,1260.7599996,1800.0,12.0,0.0,7200.0,9600.0,8160.0,10749.999756,0.0,740.4000000000001,39879.6897556,39523.1597556,4278.36
45615,53.06,2015,9328.374756,409.16,0.0,300.0,3000.0,0.0,12.0,0.0,0.0,0.0,1279.9999692000001,0.0,5198.0000004,10199.159969600001,9789.999969600001,4909.92
52004,44.96,2015,34647.360348,320.45,0.0,5859.9999996,2340.0,0.0,0.0,0.0,0.0,0.0,39.999999048,0.0,0.0,8560.449998648,8239.999998648,3845.3999999999996
7515,72.93,2015,146766.71484,356.53,0.0,0.0,9000.0,18000.0,26745.999996,5400.0,0.0,3360.0,49500.001464,0.0,0.0,112362.53146,112006.00146,4278.36
16302,118.44,2015,180000.0,361.46,0.0,1800.0,5280.0,12999.999996,156.0,64400.000004,2400.0,0.0,0.0,0.0,0.0,87397.46,87036.0,4337.5199999999995
23101,81.03,2015,39638.610348,329.2,0.0,399.99999996,0.0,0.0,0.0,0.0,0.0,0.0,19.999999524,0.0,2100.0,2849.199999484,2519.999999484,3950.3999999999996
8707,124.05,2015,1383.3599856,386.41,0.0,699.99999996,2700.0,0.0,72.0,0.0,4800.0,0.0,1650.0,0.0,3150.0,13458.40999996,13071.99999996,4636.92
14301,82.48,2015,50167.916016,522.45,0.0,1515.9999996000001,3111.4810019999995,1008.0,894.0,11271.9999852,3360.0,15000.0,441.0,720.0,12030.0,49874.9309868,49352.4809868,6269.400000000001
24810,73.87,2015,4203.9404292,382.68,0.0,699.99999996,1800.0,0.0,0.0,1056.0,240.0,0.0,99.99999617999998,0.0,4584.0,8862.67999614,8479.999996139999,4592.16
36709,63.58,2015,33900.0,464.4946693,0.0,0.0,2400.0,0.0,372.0,2400.0,1080.0,0.0,0.0,552.0,0.0,7268.4946693,6804.0,5573.9360316
13206,82.01,2015,80024.30274,368.65,3653.3562,534.99999996,3240.0,9.600000000000001,0.0,2784.0,720.0,0.0,204.0,931.19998164,924.0,13369.8061816,13001.156181600001,4423.799999999999
6301,79.24,2015,1383.3599856,356.53,0.0,699.99999996,15000.0,13749.999996,0.0,27000.0,4800.0,500.00000004,49650.0,0.0,0.0,111756.529996,111399.999996,4278.36
55007,89.08,2015,7792.8083496,622.8602248,710.0688,1149.99999996,2700.0,0.0,15.599999424,0.0,120.0,0.0,0.0,228.0,0.0,5546.529024183999,4923.668799384,7474.3226976
23009,135.47,2015,76410.263676,329.2,628.1412,1200.0,0.0,6456.0,1620.0,16800.0,0.0,0.0,1205.0000268000001,0.0,768.0,29006.3412268,28677.1412268,3950.3999999999996
58110,73.61,2015,44692.028315999996,561.12,0.0,1149.99999996,0.0,3680.0000004000003,0.0,0.0,0.0,0.0,0.0,252.0,0.0,5643.12000036,5082.00000036,6733.4400000000005
28003,63.75,2015,18296.68506,532.990203,0.0,999.99999996,0.0,0.0,0.0,2880.0,1440.0,0.0,2806.0000308,840.0,3600.0,13098.99023376,12566.00003076,6395.882436
21115,89.38,2015,30964.359372,442.7,1550.496,3549.9999995999997,5280.0,812.00000004,3228.0,10512.0,4080.0,0.0,399.99998471999993,288.0,1868.3999999999999,32011.595984360003,31568.895984360002,5312.4
35207,64.26,2015,28344.020508,389.57,310.0992,450.0,240.0,408.0,0.0,4992.0,2880.0,2900.0000004000003,0.0,168.0,936.0,13673.6692004,13284.0992004,4674.84
54311,82.9,2015,41768.718756,415.17,155.0496,350.00000004000003,0.0,0.0,0.0,2400.0,480.0,0.0,175.00000187999999,0.0,0.0,3975.21960192,3560.04960192,4982.04
13614,80.22,2015,1383.3599856,361.46,0.0,0.0,360.0,0.0,0.0,0.0,480.0,0.0,60.0,0.0,1440.0,2701.46,2340.0,4337.5199999999995
13109,81.54,2015,18771.5376,361.46,0.0,80.000000004,720.0,0.0,0.0,500.00000004,1440.0,0.0,645.9999847199999,0.0,2112.0,5859.459984764,5497.999984764,4337.5199999999995
37804,45.4,2015,0.0,350.09,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,5750.09,5400.0,4201.08
50407,89.98,2015,45280.406256,421.87,2863.152,0.0,3600.0,0.0,0.0,5134.999992,5304.0,0.0,0.0,0.0,0.0,17324.021991999998,16902.151992,5062.4400000000005
27814,65.02,2015,5632.3601075999995,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,386.0,30.0,4272.0
51506,87.85,2015,29449.998047999998,421.87,0.0,3770.0000004000003,8446.632134399999,960.0,24.0,2208.0,960.0,0.0,0.0,0.0,720.0,17510.502134799997,17088.6321348,5062.4400000000005
23911,47.54,2015,38153.944332,329.2,0.0,0.0,2400.0,0.0,0.0,1680.0,960.0,0.0,0.0,0.0,0.0,5369.2,5040.0,3950.3999999999996
12806,61.1,2015,2499.9999384000002,361.46,0.0,0.0,0.0,0.0,1299.9999996000001,0.0,960.0,768.0,0.0,2400.0000228,0.0,5789.4600224,5428.0000224,4337.5199999999995
13613,80.22,2015,16800.0,361.46,0.0,1680.0,600.0,1152.0,0.0,106560.0,3120.0,0.0,0.0,5376.0,994.8000000000001,119844.26000000001,119482.8,4337.5199999999995
1409,70.36,2015,26000.000976000003,550.75,0.0,6600.0,1200.0,0.0,50.000000004,2448.0,840.0,1700.0000004,0.0,1560.0,39.999999996,14988.7500004,14438.0000004,6609.0
50501,69.9,2015,46975.94238,421.87,211.8768,600.0,0.0,0.0,1080.0,0.0,0.0,0.0,9.999999756000001,0.0,0.0,2323.746799756,1901.876799756,5062.4400000000005
47501,154.48,2015,37575.609372,493.32,0.0,9178.8,4200.0,1005.5999999999999,223.20000456000002,2880.0,2520.0,0.0,0.0,0.0,2241.6000000000004,22742.52000456,22249.20000456,5919.84
18904,104.82,2015,18089.567868000002,438.99,0.0,1200.0,0.0,357.6,0.0,0.0,0.0,0.0,0.0,0.0,70.80000000000001,2067.39,1628.3999999999999,5267.88
23514,45.76,2015,0.0,329.2,0.0,0.0,0.0,0.0,50000.000004,0.0,0.0,0.0,0.0,0.0,2124.0,52453.200004,52124.000004,3950.3999999999996
43813,211.05,2015,20652.0,626.2398787,0.0,3500.0000004000003,3600.0,0.0,4452.0,53514.999996,0.0,49520.000004,1039.9999981199999,1940.0000004,2160.0,120353.23987762,119726.99999892,7514.8785444
19613,69.85,2015,708.58456416,460.88,0.0,600.0,2100.0,4824.0,0.0,384.0,1200.0,0.0,0.0,840.0,0.0,10408.88,9948.0,5530.5599999999995
35002,80.85,2015,137223.36323999998,447.9,0.0,8400.0,0.0,3580.4000004,2520.0,7488.0,0.0,0.0,47535.999024,768.0,2098.8,72839.0990244,72391.1990244,5374.799999999999
59915,79.21,2015,14513.916504,431.08,0.0,920.00000004,840.0,390.0,0.0,0.0,2880.0,0.0,0.0,0.0,1920.0,7381.0800000399995,6950.00000004,5172.96
40607,46.89,2015,599540.01564,388.92,0.0,20000.000004,2100.0,969.5999999999999,22704.0,144975.0,3600.0,8460.0,0.0,13008.0,0.0,216205.52000400002,215816.600004,4667.04
16203,88.7,2015,23400.0,547.2994606,3488.616,750.0,600.0,0.0,0.0,2352.0,0.0,999.99999996,0.0,200.00000004000003,1776.0,10713.9154606,10166.616,6567.5935272
55110,59.49,2015,25297.239252,415.17,0.0,0.0,4200.0,0.0,0.0,1070.00000004,720.0,0.0,0.0,0.0,0.0,6405.17000004,5990.00000004,4982.04
37315,69.79,2015,170370.99612,389.57,0.0,23400.0,23081.10798,7400.000000399999,0.0,12250.000008,6588.0,10320.0,399.99998471999993,2000.0000004,9511.2,95339.87797352001,94950.30797352,4674.84
56414,35.7,2015,10136.206054799999,677.3899612,0.0,0.0,0.0,0.0,612.0,0.0,0.0,200.00000004000003,1548.0,0.0,0.0,3037.38996124,2360.00000004,8128.6795344
51514,87.85,2015,53672.683595999995,501.4740956,0.0,11900.0000004,17424.0,0.0,14526.0,39229.2,2400.0,1200.0,0.0,2040.0,0.0,89220.674096,88719.2000004,6017.6891472
53713,47.28,2015,5213.770751999999,447.4106497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.999998096,0.0,0.0,497.41064779600003,49.999998096,5368.9277964
9407,77.21,2015,3960.0,386.41,0.0,0.0,3060.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,5846.41,5460.0,4636.92
44609,80.47,2015,130569.12888,390.09,0.0,1400.0000003999999,3169.9999692,55.199999999999996,5828.0000004,555.00000384,240.0,399.99999996,0.0,0.0,310.79999999999995,12349.089973799999,11958.999973799999,4681.08
30201,84.66,2015,5126.4001464,902.7711682,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,393.99998471999993,240.0,3864.0,5880.77115292,4977.99998472,10833.2540184
43902,83.98,2015,73815.35742,453.7972128,0.0,0.0,6000.0,0.0,240.0,19200.0,1440.0,0.0,900.0,0.0,0.0,28233.7972128,27780.0,5445.5665536
47606,167.84,2015,0.0,493.32,0.0,1299.9999996000001,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,5033.3199996,4539.999999600001,5919.84
17003,221.63,2015,1300.0000307999999,361.46,0.0,4400.0000004,660.0,80.000000004,30.0,6912.0,2904.0,0.0,0.0,13368.0,696.0,29411.460000404,29050.000000404,4337.5199999999995
53404,86.97,2015,11547.2790528,439.34,0.0,117.99999999600001,0.0,0.0,0.0,0.0,1560.0,0.0,0.0,216.0,5172.0,7505.339999996,7065.999999996,5272.08
27914,81.11,2015,4484.8513188,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,4272.0
58310,66.22,2015,51330.351564,769.9218438,0.0,3750.0,4544.7123732,216.0,80.000000004,864.0,1920.0,350.00000004000003,349.99999812,144.0,2504.0000004000003,15492.634215564,14722.712371763999,9239.062125600001
21003,64.99,2015,96000.0,410.45,2713.368,3399.9999995999997,2400.0,1558.8000000000002,0.0,23520.0,9600.0,3500.0000004000003,6048.0,1200.0,2503.5999996,56854.217999600005,56443.76799960001,4925.4
21502,80.49,2015,11701.2722172,410.45,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,2810.45,2400.0,4925.4
46613,89.24,2015,13983.360348,674.9343233,232.5744,0.0,1999.999992,1104.0,26832.0,0.0,1560.0,0.0,240.0,0.0,2146.8,34790.308715299994,34115.374392,8099.2118795999995
47703,82.28,2015,45919.201176,493.32,0.0,1650.0,1800.0,0.0,0.0,0.0,4440.0,0.0,0.0,600.0,1344.0,10327.32,9834.0,5919.84
46501,73.42,2015,5363.801514,409.16,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,319.99999235999996,0.0,0.0,825.1599923599999,415.99999235999996,4909.92
28014,63.75,2015,8218.0642092,468.0,0.0,0.0,132.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,372.0,5616.0
16514,158.94,2015,88283.361324,361.46,1550.496,2799.9999995999997,0.0,0.0,0.0,0.0,0.0,0.0,7350.000183599999,0.0,0.0,12061.956183199998,11700.496183199999,4337.5199999999995
19602,69.85,2015,101054.355468,687.887106,0.0,6159.999999600001,5280.0,0.0,2300.0000004000003,22944.0,1560.0,0.0,2254.9999692,0.0,1200.0,42386.8870752,41698.9999692,8254.645272
51604,21.37,2015,12812.046384000001,428.3760997,0.0,399.99999996,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.37609966,603.99999996,5140.5131964
12501,65.35,2015,74871.45703199999,390.18,0.0,1170.0,0.0,0.0,0.0,1680.0,2400.0,0.0,0.0,2134.800018,0.0,7774.980018,7384.800018,4682.16
57106,78.5,2015,30059.361324,880.3583138,0.0,1700.0000004,600.0,0.0,194.00000004000003,480.0,6000.0,3000.0,30.0,0.0,0.0,12884.35831424,12004.00000044,10564.2997656
12602,148.71,2015,217804.64064,656.3,0.0,1500.0,7200.0,3264.0,4380.0,38256.0,7920.0,999.99999996,0.0,4176.0,500.00000004,68852.3,68196.0,7875.599999999999
24401,166.91,2015,172340.00388,532.35,0.0,5349.9999996,37471.66206,0.0,5096.0000004,50145.999996,11280.0,0.0,850.0000305600001,3960.0,0.0,114686.01208656,114153.66208656,6388.200000000001
24715,61.76,2015,58729.916016,612.1181876,5726.304,1200.0,0.0,0.0,804.0,3840.0,4320.0,0.0,0.0,0.0,0.0,16502.4221876,15890.304,7345.418251200001
25701,51.04,2015,340.74904632,319.88,0.0,0.0,0.0,0.0,0.0,0.0,497.14285752,0.0,0.0,72.0,0.0,889.02285752,569.14285752,3838.56
37915,60.74,2015,54167.26758,350.09,0.0,0.0,3960.0,1125.6,0.0,0.0,4800.0,0.0,3041.9999544,0.0,4047.3999996,17325.089954,16974.999954,4201.08
46710,71.73,2015,42096.814452000006,718.0042743,0.0,300.0,6000.0,18.0,150.0,0.0,0.0,0.0,379.99999235999996,0.0,2880.0,10446.00426666,9727.99999236,8616.0512916
14901,103.82,2015,14222.1123,361.46,0.0,0.0,1200.0,72.0,24.0,7032.0,240.0,0.0,1212.0,408.0,0.0,10549.46,10188.0,4337.5199999999995
1701,104.96,2015,840.6637573200001,369.1387205,0.0,0.0,12000.0,0.0,216.0,1272.0,6360.0,0.0,0.0,0.0,19200.0,39417.1387205,39048.0,4429.664645999999
30015,84.14,2015,23160.0,369.86,0.0,0.0,600.0,0.0,0.0,0.0,480.0,0.0,0.0,72.0,0.0,1521.8600000000001,1152.0,4438.32
17214,114.3,2015,12499.999511999999,361.46,2093.1696,0.0,0.0,0.0,0.0,14400.0,0.0,0.0,0.0,1848.0,0.0,18702.6296,18341.1696,4337.5199999999995
41504,82.3,2015,58440.685547999994,666.8,0.0,17188.800000000003,2004.0,0.0,0.0,46604.000004,5520.0,0.0,0.0,1200.0,17367.6,90551.200004,89884.400004,8001.599999999999
21013,64.99,2015,2831.2360836000003,410.45,0.0,1350.0,1800.0,0.0,0.0,2650.000008,3480.0,0.0,1600.0000596,0.0,576.0,11866.450067599999,11456.000067599998,4925.4
33805,62.04,2015,67.45945930799999,441.4,0.0,0.0,0.0,2882.3999999999996,0.0,15648.0,0.0,0.0,0.0,0.0,3122.3999999999996,22094.200000000004,21652.800000000003,5296.799999999999
24510,87.89,2015,78093.914064,723.4880185,9188.592,999.99999996,0.0,0.0,924.0,7392.0,3600.0,0.0,0.0,720.0,0.0,23548.08001846,22824.59199996,8681.856221999999
13107,81.54,2015,5260.0799556,361.46,0.0,1284.9999996000001,0.0,240.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,2306.4599996,1944.9999996000001,4337.5199999999995
8115,87.82,2015,7542.2548824,425.49,0.0,1200.0,2160.0,0.0,65.000000004,3840.0,480.0,0.0,8159.999770799999,72.0,1534.8000000000002,17937.289770804,17511.799770804,5105.88
25908,89.26,2015,52225.55274,319.88,2635.8432000000003,975.99999996,2400.0,932.4000000000001,26534.000004,7104.0,19200.0,0.0,0.0,1896.0,16320.0,78318.12320396001,77998.24320396001,3838.56
1005,86.53,2015,12000.0,356.53,0.0,380.00000004000003,840.0,0.0,60.0,2160.0,1200.0,0.0,0.0,1918.800018,1248.0,8163.330018039999,7806.8000180399995,4278.36
58615,101.99,2015,6593.29248,659.0729805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0729805,0.0,7908.875765999999
15401,104.01,2015,274549.03128,361.46,1880.9279999999999,9270.0,3600.0,10065.599999999999,8268.0,39000.0,2400.0,3600.0,0.0,16185.999996,3459.9999995999997,98091.9879956,97730.52799559999,4337.5199999999995
34210,55.26,2015,10856.4741216,844.18485,0.0,2700.0,0.0,0.0,0.0,0.0,2160.0,0.0,0.0,0.0,900.0,6604.18485,5760.0,10130.2182
1706,104.96,2015,28983.360348000002,356.53,0.0,3249.9999995999997,2400.0,0.0,0.0,4800.0,3000.0,0.0,1300.0000307999999,0.0,21117.6,36224.130030399996,35867.6000304,4278.36
28310,70.78,2015,31001.08008,348.6,0.0,2838.9999995999997,3480.0,150.0,230.00000004000003,2328.0,0.0,5100.0,1075.00000764,216.0,5472.0,21238.600007279998,20890.00000728,4183.200000000001
11707,84.25,2015,51033.22266,571.65,0.0,4599.9999996,0.0,1700.0000004,0.0,6384.0,6240.0,0.0,689.0000152800001,2326.800018,2302.56,24814.010033280003,24242.36003328,6859.799999999999
33614,74.02,2015,22861.042968,397.6540999,268.704,0.0,960.0,0.0,0.0,0.0,648.0,0.0,0.0,0.0,406.79999999999995,2681.1580999,2283.504,4771.8491988000005
908,80.05,2015,15600.0,356.53,3256.0415999999996,900.0,0.0,0.0,0.0,0.0,4800.0,0.0,0.0,288.0,0.0,9600.571600000001,9244.0416,4278.36
9406,77.21,2015,1383.3599856,386.41,0.0,50.000000004,1200.0,0.0,0.0,1440.0,480.0,0.0,49.999998096,0.0,96.0,3702.4099981,3315.9999981,4636.92
13405,69.49,2015,200552.01564,361.46,0.0,1950.0,7200.0,0.0,6252.0,6350.0000039999995,3840.0,2136.0,0.0,7008.0,4800.0,39897.460004,39536.000004,4337.5199999999995
32403,90.5,2015,23240.392092000002,405.45,656.328,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,1325.778,920.328,4865.4
52111,71.34,2015,10315.609863599999,320.45,775.248,159.99999996,0.0,0.0,276.0,0.0,1440.0,0.0,0.0,0.0,0.0,2971.69799996,2651.24799996,3845.3999999999996
36901,118.55,2015,65400.0,389.57,0.0,1400.0000003999999,1200.0,48.0,164.00000004,5664.0,480.0,5160.0,3261.0,1152.0,14830.800000000001,33749.37000044,33359.80000044,4674.84
13810,75.11,2015,24598.97754,361.46,0.0,1599.9999996,7200.0,0.0,0.0,2640.0,960.0,0.0,2625.0000456,0.0,0.0,15386.4600452,15025.0000452,4337.5199999999995
55914,93.94,2015,37764.287112,415.17,0.0,0.0,6860.3693459999995,0.0,0.0,672.0,0.0,1299.9999996000001,0.0,0.0,0.0,9247.5393456,8832.3693456,4982.04
24308,88.61,2015,18614.383296,329.2,0.0,2529.9999995999997,0.0,0.0,0.0,720.0,480.0,0.0,70.000001904,0.0,0.0,4129.200001503999,3800.0000015039996,3950.3999999999996
43505,85.21,2015,15188.4873,552.05,0.0,3600.0,0.0,1726.8000000000002,380.00000004000003,0.0,960.0,0.0,1244.0000375999998,0.0,7412.400000000001,15875.25003764,15323.200037640001,6624.599999999999
48503,86.21,2015,101315.296872,493.32,0.0,1650.0,1230.0,11811.9999996,5106.0,5376.0,1659.9999852,3860.0000004000003,24937.600488,3072.0,3148.5999996,62345.5204728,61852.2004728,5919.84
34510,103.65,2015,29535.873047999998,389.57,8139.374400000001,2621.3999999999996,3960.0,1899.9999996,60.0,0.0,480.0,0.0,0.0,0.0,456.80000004,18007.144399639998,17617.574399639998,4674.84
38806,79.26,2015,40752.0,430.5,0.0,3000.0,1320.0,0.0,216.0,4224.0,2400.0,0.0,0.0,4200.0,14304.0,30094.5,29664.0,5166.0
1301,39.04,2015,33210.0,356.53,3876.24,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,5432.7699999999995,5076.24,4278.36
1907,144.22,2015,60600.0,356.53,0.0,1550.0000004,2400.0,3350.0000004000003,0.0,1536.0,240.0,2400.0,0.0,3534.7999956000003,9720.0,25087.3299964,24730.7999964,4278.36
28602,76.83,2015,0.0,312.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000.0,120312.33,120000.0,3747.96
47210,80.08,2015,16830.360348000002,551.3835702,0.0,399.99999996,240.0,0.0,0.0,0.0,1200.0,0.0,349.99999235999996,0.0,0.0,2741.38356252,2189.99999232,6616.6028424
3806,56.49,2015,73879.998048,467.9541647,0.0,1049.00000004,2400.0,0.0,435.0,0.0,960.0,0.0,0.0,399.99999996,386.00000004,6097.954164739999,5630.00000004,5615.449976399999
49905,78.98,2015,181.02000048000002,421.87,0.0,2150.0000004000003,312.0,0.0,0.0,1488.0,0.0,0.0,0.0,0.0,0.0,4371.8700004,3950.0000004000003,5062.4400000000005
23206,65.86,2015,11407.256835600001,329.2,0.0,300.0,0.0,0.0,0.0,2736.0,720.0,0.0,49.999998096,0.0,1920.0,6055.199998096,5725.999998096,3950.3999999999996
5611,80.45,2015,86766.72070800001,356.53,0.0,0.0,0.0,0.0,6.999999996,0.0,0.0,0.0,460.00001508,0.0,5580.0,6403.5300150759995,6047.000015076,4278.36
18915,104.82,2015,206785.99224,438.99,0.0,4449.9999996,28994.923368,2553.9999995999997,6447.999999600001,24951.000011999997,9240.0,10400.0000004,0.0,8115.200073600001,1976.3999999999999,97568.51345279999,97129.52345279999,5267.88
40805,20.49,2015,88010.929692,1523.45,0.0,2769.0,5160.0,2250.0,960.0,33840.0,10320.0,0.0,4134.0,1941.6000371999999,382.79999999999995,63280.8500372,61757.4000372,18281.4
35312,69.59,2015,3234.0,389.57,0.0,22428.800004,2400.0,956.7999999599999,600.0,5376.0,9240.0,699.99999996,0.0,3840.0,3370.7999999999997,49301.97000392,48912.400003920004,4674.84
31707,61.89,2015,9628.7351076,431.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.16,0.0,5173.92
38715,136.05,2015,22436.113763999998,413.83,5793.5688,1203.9999996000001,6240.0,2079.9999995999997,225.99999995999997,0.0,32640.0,1500.0,0.0,6591.6000372,4272.0,60960.99883636,60547.16883636,4965.96
12007,72.26,2015,0.0,390.18,0.0,600.0,960.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,94188.0,96378.18,95988.0,4682.16
3015,96.67,2015,20021.871096000003,356.53,0.0,0.0,0.0,0.0,0.0,3336.0,0.0,0.0,0.0,1078.80001836,0.0,4771.3300183599995,4414.80001836,4278.36
32506,49.07,2015,10844.359863599999,405.45,0.0,0.0,5040.0,1296.0,0.0,1008.0,1440.0,0.0,0.0,0.0,1440.0,10629.45,10224.0,4865.4
3801,56.49,2015,284366.71872,597.694772,0.0,4140.0,4800.0,0.0,7173.999999600001,0.0,11400.0,17760.0,87000.0,2856.0,0.0,135727.69477159998,135129.9999996,7172.337264
